Topic,Review_Raw,Tokens,Representative_document
6,"향이 너무 산뜻하고 좋아요 !! 
여름에 쓰기 가볍고 좋네요",여름,True
3,사용해보니 순하고 촉촉하고 향이 좋아요,순하다 촉촉하다,True
51,"향도 은은하고 좋았어요
무엇보다 배송이 빨라서 좋네요.",빠르다,True
22,"풍성한 거품과 향기가 좋아요.
바디워시 잘쓰고있어요
풍성한 거품과 향기가 좋아요.
바디워시 잘쓰고있어요
풍성한 거품과 향기가 좋아요.
바디워시 잘쓰고있어요",거품 향기 바디워시 거품 향기 바디워시 거품 향기 바디워시,True
3,"좋아요
샤워후 당김도 없고
꾸준히 쓸거 같아요",샤워,True
10,"두번째 구매
제일 좋아하는 향인데 샤워후에 피부도 부드러워 재구매해요",샤워 피부,True
25,좋아요 사용하기 간편하고 예민한 피부에 딱 좋아요,피부,True
-1,양도 많고 향기가 아주 좋아요. 좋은 가격에 잘샀어요.,향기,True
-1,향이 좋고 씻을때 미끈거리지 않아서 좋은거 같아요. 다음에는 다른 향을 써보고 싶어요.,다음,True
3,배송잘받았 습니다 감사핫니다 재구매하겠 습니다,감사,True
-1,향이 시원한 숲느낌이고 좋네요. 가족선물로도 추천,가족,True
-1,싸고 향기롭고 그냥 가볍게 쓰기 좋아요,향기,True
-1,좋은상품 감사합나. 양도많네요. 굿굿.,감사,True
3,"피부가 매끈하고 좋아지고있네요
추천상품이네요",피부,True
30,"첫구매하고 너무 잘 사용해서 재구매 했어요
욕실이랑 안방에 하나씩 뒀어요 
향이 은은하고 사용감이 촉촉해서
사용할때 가볍게 쓰기 좋아요
거품도 잘나고 용량도 대용량이라서
가족들이 많은 집에서도 잘 사용할거 같아요
또 재구매 할거 같아요",욕실 안방 거품 용량 용량 가족,True
3,좋은 제품 감사합니다 너무 싸게 잘 삿어요,감사,True
-1,"배송잘받았습니다감사합니다
재구매하겠습니다",감사,True
45,좋은 상품 값싸게 주셔서 감사합니다,감사,True
83,"해피바스 정말 순한 바디밀크 베이비 파우더향 구입했어요~^^
주로 촉촉한 바디밀크 구입하는데 이번엔 순한 바디밀크로 구입해봤네요!
빠른 배송으로 안전하게 잘 받았구요~~
400g 용량으로 양도 넉넉하고, 기한도 넉넉해서 좋네요!^^
기존에 사용하던 바디로션이 아직 남아 있어서 사용전인데요.
사용하고 한달 사용후기 남길게요 :)",해피 바스 순하다 바디 밀크 베이비 파우더 구입 바디 밀크 구입 순하다 바디 밀크 구입 빠르다 안전 용량 기한 기존 바디 로션 후기,True
83,해피바스 바디밀크 두번째 구매입니다. 끈적임 없이 촉촉하고 잘 발리네요. 부드럽고 포근한 베이비 파우더향의 바디로션인데 이름처럼 순하고 향도 은은하니 좋아요. 이거 다 쓰면 다음번엔 촉촉한 바디밀크도 사용해보고 싶어요.,해피 바스 바디 밀크 베이비 파우더 바디 로션 이름 순하다 다음 바디 밀크,True
50,"끈적이지 않고 빠르게 흡수되어서 마음에 들어요 
유통기한 2027년 11월 28일도 긴 편이고 양도 400g으로 넉넉해서 듬뿍 사용하기에도 좋아요
그리고 무엇보다도 향이 너무 좋고 촉촉해서 최고입니다. 
다쓰고 나면 또 구입할거 같아요",빠르다 흡수 유통 기한 구입,True
83,"해피바스 정말 촉촉한/순한 바디밀크 후기
해피바스 정말 촉촉한/순한 바디밀크 처음 구매해서 사용해봤어요
촉촉한 바디밀크, 순한 바디밀크 2가지 종류이고, 각각 애플&바나나향, 베이비 파우더향이에요
두 가지 모두 넉넉한 용량으로 편하고 무난하게 사용하기 좋았어요",해피 바스 순하다 바디 밀크 후기 해피 바스 순하다 바디 밀크 처음 바디 밀크 순하다 바디 밀크 종류 애플 바나나 베이비 파우더 용량 편하다,True
81,사용해보니 너무 좋아요. 다음에도 또 구매할게여,다음,True
3,"항상 사용하고 n번째 재구매 중인 제품입니다
열일해주세요 감사합니다 😀😀😀😃😃😃😄😄😄😁😁😁😆😆😆🤣🤣🤣😂😂😂🙂🙂🙂🙃🙃🙃🫠🫠🫠😉😉😉😊😊😊😇😇😇🥰🥰🥰😍😍😍",감사,True
4,이미 사용해본 제품이라 세일할 때 구매했어요~! 배송 빠릅니다.,빠르다,True
27,기대없이 저렴해서 사본건데 너무 만족스러워요 매일 아침저녁에 아낌없이 막 쓰기 좋아요 뽀득뽀득 잘 씻기는데 그다지 당김은 안느껴지고 매끈매끈해져요. 선크림만 바른날에도 잘 지워져서 좋네요. 데일리 세안용으로 추천합니다,기대 아침 저녁 크림 데일리 세안,True
3,"온가족용으로 사용하기 좋아요 
부드러운 사용감이예요",가족,True
3,좋은 가격에 구매했습니다~다음에 또 구매하려고요,다음,True
78,늘 잘 사용하고 있어요..재구매의사 있어요..,의사,True
26,해피바스 제로퍼센트 저자극 버블 핸드워시 500ml 잘 받았어요. 매일 매일 손을 자주 씻기 때문에 핸드워시가 아주 중요한 제품인데 자극이 없어서 참 좋습니다. 보습에도 도움이 되고 청결하게 손을 유지해주는 핸드워시라서 마음에 들어요. ^^,해피 바스 자극 버블 핸드 워시 핸드 워시 중요 자극 보습 도움 청결 유지 핸드 워시,True
26,"핸드워시 무향이며 대용량에 거품스탈이여서
사용하기좋아요 500으로항상 쓰고있어요. . 
제로퍼센트 저자극버블 핸드워시 
제로퍼센트13가지성분 무첨가 아이들도함께쓸수있는
온가족용 핸드워시 향균 99%여서 믿고 쓰는중.",핸드 워시 용량 거품 스타 자극 버블 핸드 워시 성분 첨가 아이 가족 핸드 워시,True
14,"온가족 사용하는 핸드워시입니다. 향에 민감한데 향이 없어서 너무 좋아요 아이들에게 딱 좋아요 
매년 사용하고 있어요",가족 핸드 워시 아이,True
78,좋아요 재구매의사있어요 좋아요 재구매의사 있어요 좋아요 재구매의사닜어요 좋아요 재구매의사 있어요 좋아요 재구매의사있어요 좋어요 재구매의사있어요 좋아요 재구매의사있어요 좋아여 재구매의사있어요 좋어요 재구매의사있어요 좋아요 재구매의사있어요,의사 의사 재구매의사닜어요 의사 의사 의사 의사 의사 의사 의사,True
3,사용하기조아요,조아,True
-1,사용해보니 좋아요~^^**재구매 의사 있어요,의사,True
26,해피바스 제로퍼센트 저자극 버블핸드워시 500ml 잘 사용하고 있습니다. ^^ 가족들이 모두모두 매일매일 손을 자주 씻어서 핸드워시를 금방 다 사용하더라고요. 용량이 작은 것은 너무 자주 바꿔줘야 해서 불편하고 귀찮은데 해피바스 제로퍼센트 저자극 버블핸드워시는 대용량이라서 오래 쓸 수 있어서 정말 좋습니다. 저자극이라서 안심하고 사용하고 있네요. 강추해요!,해피 바스 자극 버블 핸드 워시 가족 핸드 워시 용량 불편 귀찮다 해피 바스 자극 버블 핸드 워시 용량 자극 안심,True
30,해피바스 제로퍼센트 저자극 버블핸드워시 오백미리에요 제로퍼센트 고체 비누처럼 순한 편이고 향도 없고 자극이 적어서 주방이나 욕실에서 매일 사용하기 편하네요 오백미리라서 적은 용량의 핸드워시 통에 덜어서 군데군데 사용하기도 유용하네요,해피 바스 자극 버블 핸드 워시 고체 비누 순하다 자극 주방 욕실 편하다 용량 핸드 워시 유용,True
10,"상큼한 향과 샤워후 상쾌함을 느낄수 있어서
 좋았습니다. 계속 사용할듯여",샤워,True
-1,"향이좋다고해서 샀는데,
진짜 좋은것같아요~^^다음에도 계속 이제품으로
쓸것같아요",다음,True
3,여름에쓰기너무 상큼하고 좋네요 맘에들어요,여름,True
25,"향이 신뜻하고. 예민한 피부에
잘맞네요~",피부,True
-1,"향이좋고 부드러워요
재구매의사 있습니다",의사,True
59,진짜조아요~!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,조아,True
3,피부에 들뜬느낌이 없고 번들거림이 없어 좋아요,피부,True
3,몇년만에 다시 돌아왔네요 역시나 이게 제 피부에 맞아요,피부,True
3,"촉촉한게 좋아요
광나는 피부가 돼서 좋아요",피부,True
3,저의 피부랑 잘 맞는것 같아서 좋아용,피부,True
34,잘받았습니다 감사합니다 잘써볼게요,감사,True
48,잘 사용중입니다. 쿠션보다 양이많고 오래쓸수 있어서 마음에들어요. 촉촉하고 부드럽게 커버가되고 글로시한 표현이되어 너무 좋습니다. 사은품 란제리 블러쉬는 볼터치 표현이 가능해서 마음에들어요. 파우치는 세워져서 사용이 편해요.,쿠션 촉촉하다 커버 글로시 표현 란제리 블러 터치 표현 가능 파우치 편하다,True
48,잘 사용중입니다. 쿠션보다 양이많고 오래쓸수 있어서 마음에들어요. 촉촉하고 부드럽게 커버가되고 글로시한 표현이되어 너무 좋습니다. 쿠션에 리필해서 사용하니까 편해요. 사은품 란제리 블러쉬는 볼터치 표현이 가능해서 좋아요.,쿠션 촉촉하다 커버 글로시 표현 쿠션 리필 편하다 란제리 블러 터치 표현 가능,True
48,잘 사용중입니다. 쿠션보다 양이많고 오래쓸수 있어서 마음에들어요. 촉촉하고 부드럽게 커버가되고 글로시한 표현이되어 너무 좋습니다. 쿠션에 리필해서 사용하니까 너무 편해요. 사은품 란제리 블러쉬는 볼터치 표현이 가능해서 좋아요.,쿠션 촉촉하다 커버 글로시 표현 쿠션 리필 편하다 란제리 블러 터치 표현 가능,True
3,피부에 부드럽게 뜨지않구 잘먹는느낌이예요 잘써볼꺽요,피부,True
78,만족합니다 재구매 의사 있습니다.,의사,True
44,"저는 건성이지만 잡티 때문에 
커버력이 좋은 블랙 쿠션을 
이용하고 있어요!

이번 글로우 쿠션은 건성용으로 
많이 알려져 있어서인지 
바를 때 훨씬 촉촉한 느낌?
내부는 얇은 매쉬망으로 되어있어서
입생에 핑크색 쿠션이랑 비슷한 느낌이에요!

블랙 쿠션이랑 케이스가 호환이 될 것 같아서
앞으로 여름에는 블랙 쿠션
겨울에는 글로우 쿠션으로
정착하지 않을까 싶어요!",건성 잡티 커버 블랙 쿠션 이용 쿠션 건성 내부 매쉬 핑크색 쿠션 블랙 쿠션 케이스 호환 여름 블랙 쿠션 겨울 쿠션 정착,True
44,"옃년째 블랙쿠션을 잘 사용했어요 제 피부톤과 너무나 잘 맞고 헤라 메이크업 제품을 장기간 쓰고 있었다가 갑자기 쿠션 색깔이 화사하고 예쁜게 눈에 띄더라구요
그래서 구입해봤어요 블랙쿠션도 좋아서 이 제품도 좋을꺼라 생각하고 바로 한번 써봤는데 일단은 만족합니다
좀 더 사용해봐야겠지만 가볍고 화사한 느낌이라 계속 사용해볼께요^^~",블랙 쿠션 피부 메이크업 장기간 쿠션 색깔 예쁘다 구입 블랙 쿠션,True
44,"블랙쿠션만 주구장창 써오다가 겨울에 너무 건조했어서 새로 구매해봤어요^^ 블랙쿠션보다 가격이 꽤 있는데...
블랙쿠션보다 촉촉하지만 커버력은 낮구요
볼쪽만 글로우쿠션써야할 것 같아요
지속력도 블랙쿠션보다 낮구요ㅜㅠ
촉촉한건 좋았지만 단점이 더 많은 것 같아서 다시 블랙쿠션으로 돌아갈 것 같아요
저는 약간건성이라 겨울에만 이 쿠션쓰고 간절기때는 볼쪽만 쓸 것 같네요",블랙 쿠션 구장 겨울 건조 블랙 쿠션 블랙 쿠션 커버 쿠션 지속 블랙 쿠션 촉촉하다 단점 블랙 쿠션 건성 겨울 쿠션 절기,True
3,잘 발리고 사용후 느낌도 좋아 다음에도 사용할거 같아요,다음,True
14,아주 순하고 자극적이지 않아 아이들과 같이씁니다.추천합니다.,순하다 자극 아이,True
3,피부가 촉촉하고 결도맴근해지고 향도 좋아요,피부,True
3,끈적임이 들 하고 피부가 촉촉하니 좋아요,피부,True
78,맘에 들어요. 재구매 의사 있습니다.,의사,True
-1,바르고나면 촉촉합니다 구매의사있습니다,의사,True
1,"라네즈 크림 스킨 리파이너는 피부에 풍부한 보습감을 주며, 매끄럽고 촉촉한 피부로 가꿔주는 고보습 스킨케어 제품입니다. 특히 건조하고 거칠어진 피부에 빠르게 흡수되어 깊은 보습을 전달해주는 것이 특징입니다. 스킨이지만 마치 크림을 바른 듯한 쫀쫀한 제형으로, 세안 후 피부결을 정돈할 때 피부에 부드럽게 밀착되어 윤기 있는 피부로 만들어줍니다.

또한, 라네즈만의 독자적인 워터 배리어 기술이 적용되어 피부 장벽을 강화하고 수분 손실을 막아줍니다. 피부 속 수분을 채워주는 동시에 겉은 끈적이지 않고 산뜻하게 마무리되어, 지복합성 피부도 부담 없이 사용할 수 있습니다. 꾸준히 사용하면 피부의 전반적인 수분 밸런스를 개선해 건강하고 생기 있는 피부를 유지하는 데 도움을 줍니다. 데일리 스킨케어 루틴에 적합한 제품으로, 향도 은은해 기분 좋은 사용감을 제공합니다.",크림 스킨 리파이너 피부 보습 피부 보습 스킨케어 건조 거칠다 피부 빠르다 흡수 보습 전달 특징 스킨 크림 쫀쫀 제형 세안 피부 정돈 피부 밀착 윤기 피부 독자 워터 배리 기술 적용 피부 장벽 강화 수분 손실 피부 수분 동시 마무리 복합 피부 부담 피부 전반 수분 밸런스 개선 건강 생기 피부 유지 도움 데일리 스킨케어 루틴 적합 기분 제공,True
1,"라네즈 크림스킨은 피부에 촉촉함을 더해주면서도 무겁지 않은 사용감으로 피부를 가볍게 보습해줍니다. 특히, 건조한 계절이나 피부가 예민한 분들에게 좋은 선택이 될 수 있습니다.

저 또한 라네즈의 크림스킨을 사용한 경험이 있는데, 그 효과에 매우 만족했습니다. 제가 사용한 제품은 피부에 빠르게 흡수되어 건조함을 채워주면서도 기름기 없는 건조한 피부를 유지할 수 있었습니다.

특히, 크림스킨을 사용한 후에는 화장이 더 잘 먹고, 피부 톤이 밝아지는 느낌을 받을 수 있었습니다. 피부의 탄력도 높아진 것을 느낄 수 있었고, 꾸준한 사용으로 피부 텍스처가 개선되는 것을 느낄 수 있었습니다!",크림 스킨 피부 피부 보습 건조 계절 피부 선택 크림 스킨 경험 효과 피부 빠르다 흡수 건조 기름 건조 피부 유지 크림 스킨 화장 피부 피부 탄력 피부 텍스처 개선,True
